index,taxon,lat,lon,value,unit,dataset,datetime,subset,taxons
34591,Dinophysis,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,2006-08-16 11:30:00,val,[0. 0. 0. 0. 0. 0.]
25666,Alexandrium minutum,43.520838,3.909521,0.0,Nombre par litre,MED,2006-08-16 11:30:00,test,[   0.    0.    0.    0.    0. 2600.]
4788,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-08-16 12:00:00,train,[   0.    0. 4300.    0.    0.    0.]
7138,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-08-16 12:30:00,train,[0. 0. 0. 0. 0. 0.]
21335,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-08-16 12:30:00,train,[0. 0. 0. 0. 0. 0.]
9088,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-08-16 13:00:00,train,[   0.    0.    0.    0.    0. 5800.]
28151,Dinophysis,43.457109,4.494486,0.0,Nombre par litre,MED,2006-08-16 13:15:00,test,[0. 0. 0. 0. 0. 0.]
15361,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2006-08-16 14:00:00,test,[   0.    0.    0.    0.    0. 1300.]
23751,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-08-21 09:30:00,train,[0. 0. 0. 0. 0. 0.]
18544,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-08-21 09:50:00,train,[0. 0. 0. 0. 0. 0.]
21339,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-08-21 11:00:00,train,[0. 0. 0. 0. 0. 0.]
32906,Chaetoceros,43.3220002361,5.1591671497,100.0,Nombre par litre,MED,2006-08-21 12:00:00,val,[  0.   0. 100.   0.   0.   0.]
32917,Dinophysis,43.2416664416,5.2916662264,100.0,Nombre par litre,MED,2006-08-22 08:00:00,val,[  0.   0.   0. 100.   0.   0.]
4793,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-08-22 10:45:00,train,[0. 0. 0. 0. 0. 0.]
2535,Alexandrium minutum,42.6087813182,3.0385405105,0.0,Nombre par litre,MED,2006-08-22 10:50:00,train,[0. 0. 0. 0. 0. 0.]
7142,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-08-22 11:00:00,train,[0. 0. 0. 0. 0. 0.]
9092,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-08-22 11:20:00,train,[  0.   0.   0. 100.   0.   0.]
37795,Pseudo-nitzschia,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,2006-08-22 11:30:00,val,[0. 0. 0. 0. 0. 0.]
11113,Alexandrium minutum,43.1087921117,3.0831989066,0.0,Nombre par litre,MED,2006-08-22 12:30:00,train,[0. 0. 0. 0. 0. 0.]
10397,Alexandrium minutum,43.0691244702,3.0686993616,0.0,Nombre par litre,MED,2006-08-22 12:50:00,train,[0. 0. 0. 0. 0. 0.]
10975,Alexandrium minutum,43.1092924558,3.1168662074,0.0,Nombre par litre,MED,2006-08-22 13:10:00,train,[  0.   0.   0. 300.   0.   0.]
36441,Dinophysis,42.134664825,9.5406780702,0.0,Nombre par litre,MED,2006-08-22 14:00:00,val,[0. 0. 0. 0. 0. 0.]
32583,Chaetoceros,43.4185001478,5.1063326897,16700.0,Nombre par litre,MED,2006-08-23 11:00:00,val,[ 2200.     0. 16700.     0.     0.     0.]
34592,Dinophysis,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,2006-08-28 09:30:00,val,[   0.    0. 1200.    0.    0.    0.]
13579,Alexandrium minutum,43.3892333,3.7006861111,0.0,Nombre par litre,MED,2006-08-28 09:30:00,test,[     0.      0. 115800.      0.      0.  87100.]
23755,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-08-28 09:55:00,train,[0. 0. 0. 0. 0. 0.]
32130,Chaetoceros,43.37678,4.88429,7200.0,Nombre par litre,MED,2006-08-28 10:05:00,val,[   0.    0. 7200.    0.    0.    0.]
18548,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-08-28 10:20:00,train,[    0.     0. 12300.     0.     0.  1500.]
36442,Dinophysis,42.134664825,9.5406780702,0.0,Nombre par litre,MED,2006-08-28 10:30:00,val,[0. 0. 0. 0. 0. 0.]
21343,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-08-28 10:50:00,train,[0. 0. 0. 0. 0. 0.]
2021,Alexandrium minutum,42.874567,3.057233,0.0,Nombre par litre,MED,2006-08-28 11:00:00,train,[    0.     0. 85700.     0.     0.  8500.]
29265,Dinophysis,43.348639,4.695969,0.0,Nombre par litre,MED,2006-08-28 11:00:00,val,[    0.     0. 51300.     0.     0.     0.]
9096,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-08-28 11:50:00,train,[0. 0. 0. 0. 0. 0.]
4797,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-08-28 12:15:00,train,[ 100.    0. 9000.    0.    0. 6000.]
28152,Dinophysis,43.457109,4.494486,0.0,Nombre par litre,MED,2006-08-28 12:20:00,test,[0. 0. 0. 0. 0. 0.]
7146,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-08-28 12:30:00,train,[0. 0. 0. 0. 0. 0.]
10979,Alexandrium minutum,43.1092924558,3.1168662074,0.0,Nombre par litre,MED,2006-08-28 14:30:00,train,[0. 0. 0. 0. 0. 0.]
25670,Alexandrium minutum,43.520838,3.909521,0.0,Nombre par litre,MED,2006-08-29 10:35:00,test,[    0.     0.     0.     0.     0. 22100.]
15365,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2006-08-29 11:45:00,test,[    0.     0.     0.   100.     0. 12100.]
26952,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2006-08-29 14:15:00,test,[   0.    0.    0.    0.    0. 3500.]
15905,Alexandrium minutum,43.2589662754,3.5209328718,0.0,Nombre par litre,MED,2006-08-30 10:30:00,train,[      0.       0. 1064000.       0.       0.   58300.]
75,Alexandrium minutum,42.488333241,3.1449996874,0.0,Nombre par litre,MED,2006-09-04 09:00:00,train,[    0.     0.     0.     0.     0. 16000.]
13584,Alexandrium minutum,43.3892333,3.7006861111,0.0,Nombre par litre,MED,2006-09-04 10:35:00,test,[    0.     0.     0.     0.     0. 29000.]
9100,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-09-04 11:00:00,train,[0. 0. 0. 0. 0. 0.]
23759,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-09-04 11:00:00,train,[0. 0. 0. 0. 0. 0.]
18553,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-09-04 11:20:00,train,[     0.      0. 565000.      0.      0.      0.]
36443,Dinophysis,42.134664825,9.5406780702,0.0,Nombre par litre,MED,2006-09-04 11:30:00,val,[0. 0. 0. 0. 0. 0.]
7150,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-09-04 11:30:00,train,[   0.    0.    0.    0.    0. 1800.]
4802,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-09-04 12:10:00,train,[0. 0. 0. 0. 0. 0.]
37796,Dinophysis,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,2006-09-04 12:30:00,val,[0. 0. 0. 0. 0. 0.]
15369,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2006-09-04 12:55:00,test,[    0.     0.     0.     0.     0. 21600.]
21347,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-09-04 13:50:00,train,[0. 0. 0. 0. 0. 0.]
35105,Dinophysis,42.9908326994,9.4778331303,100.0,Nombre par litre,MED,2006-09-05 10:00:00,val,[  0.   0.   0. 100.   0.   0.]
10983,Alexandrium minutum,43.1092924558,3.1168662074,0.0,Nombre par litre,MED,2006-09-05 10:00:00,train,[ 200.    0.    0.    0.    0. 4300.]
10231,Alexandrium minutum,42.9667883871,3.0067000625,0.0,Nombre par litre,MED,2006-09-07 11:00:00,train,[0. 0. 0. 0. 0. 0.]
13588,Alexandrium minutum,43.3892333,3.7006861111,0.0,Nombre par litre,MED,2006-09-11 09:45:00,test,[4.0e+02 0.0e+00 3.5e+06 0.0e+00 0.0e+00 6.9e+05]
32131,Chaetoceros,43.37678,4.88429,1380000.0,Nombre par litre,MED,2006-09-11 10:00:00,val,[1.00e+02 0.00e+00 1.38e+06 0.00e+00 0.00e+00 0.00e+00]
23763,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-09-11 10:00:00,train,[0. 0. 0. 0. 0. 0.]
18558,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-09-11 10:10:00,train,[1.00e+02 0.00e+00 2.14e+06 0.00e+00 0.00e+00 7.25e+04]
2539,Alexandrium minutum,42.6087813182,3.0385405105,0.0,Nombre par litre,MED,2006-09-11 10:30:00,train,[0. 0. 0. 0. 0. 0.]
10235,Alexandrium minutum,42.9667883871,3.0067000625,0.0,Nombre par litre,MED,2006-09-11 10:30:00,train,[     0.      0. 400000.      0.      0. 320000.]
21351,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-09-11 10:40:00,train,[  0.   0.   0.   0.   0. 300.]
25674,Alexandrium minutum,43.520838,3.909521,0.0,Nombre par litre,MED,2006-09-11 10:55:00,test,[  300.     0.     0.     0.     0. 73200.]
2026,Alexandrium minutum,42.874567,3.057233,0.0,Nombre par litre,MED,2006-09-11 11:00:00,train,[     0.      0. 968000.      0.      0.  38000.]
7154,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-09-11 11:15:00,train,[200.   0.   0.   0.   0.   0.]
4806,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-09-11 11:30:00,train,[2.0e+02 0.0e+00 3.2e+06 0.0e+00 0.0e+00 0.0e+00]
29267,Chaetoceros,43.348639,4.695969,198000.0,Nombre par litre,MED,2006-09-11 11:30:00,val,[   200.      0. 198000.      0.      0.      0.]
11117,Alexandrium minutum,43.1087921117,3.0831989066,0.0,Nombre par litre,MED,2006-09-11 11:50:00,train,[0. 0. 0. 0. 0. 0.]
10401,Alexandrium minutum,43.0691244702,3.0686993616,0.0,Nombre par litre,MED,2006-09-11 12:00:00,train,[  0.   0.   0. 100.   0.   0.]
9104,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-09-11 12:10:00,train,[100.   0.   0.   0.   0.   0.]
15373,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2006-09-11 12:10:00,test,[  400.     0.     0.     0.     0. 83200.]
10987,Alexandrium minutum,43.1092924558,3.1168662074,0.0,Nombre par litre,MED,2006-09-11 12:25:00,train,[  0.   0.   0.   0.   0. 700.]
28154,Chaetoceros,43.457109,4.494486,817000.0,Nombre par litre,MED,2006-09-11 13:30:00,test,[7.00e+02 0.00e+00 8.17e+05 0.00e+00 0.00e+00 0.00e+00]
26956,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2006-09-11 15:45:00,test,[    0.     0.     0.     0.     0. 23600.]
34595,Chaetoceros,43.0873189621,5.9064212393,131000.0,Nombre par litre,MED,2006-09-14 12:30:00,val,[     0.      0. 131000.      0.      0.      0.]
10240,Alexandrium minutum,42.9667883871,3.0067000625,0.0,Nombre par litre,MED,2006-09-18 09:00:00,train,[   0.    0.    0.    0.    0. 6600.]
13593,Alexandrium minutum,43.3892333,3.7006861111,0.0,Nombre par litre,MED,2006-09-18 09:50:00,test,[    0.     0.     0.     0.     0. 13400.]
32133,Chaetoceros,43.37678,4.88429,13600.0,Nombre par litre,MED,2006-09-18 10:30:00,val,[    0.     0. 13600.     0.     0.     0.]
23767,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-09-18 10:30:00,train,[      0.       0. 2286000.       0.       0.   11400.]
18563,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-09-18 11:15:00,train,[    0.     0.     0.     0.     0. 14800.]
25678,Alexandrium minutum,43.520838,3.909521,0.0,Nombre par litre,MED,2006-09-18 11:15:00,test,[0. 0. 0. 0. 0. 0.]
29269,Dinophysis,43.348639,4.695969,0.0,Nombre par litre,MED,2006-09-18 11:30:00,val,[0. 0. 0. 0. 0. 0.]
15377,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2006-09-18 12:20:00,test,[ 100.    0.    0.    0.    0. 5900.]
21355,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-09-18 13:20:00,train,[0. 0. 0. 0. 0. 0.]
36444,Dinophysis,42.134664825,9.5406780702,0.0,Nombre par litre,MED,2006-09-18 13:30:00,val,[  0.   0. 700.   0.   0.   0.]
28156,Dinophysis,43.457109,4.494486,0.0,Nombre par litre,MED,2006-09-18 13:30:00,test,[0. 0. 0. 0. 0. 0.]
37797,Pseudo-nitzschia,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,2006-09-18 14:30:00,val,[0. 0. 0. 0. 0. 0.]
4811,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-09-20 10:40:00,train,[0. 0. 0. 0. 0. 0.]
7158,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-09-20 11:00:00,train,[0. 0. 0. 0. 0. 0.]
9108,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-09-20 11:45:00,train,[  0.   0.   0. 100.   0.   0.]
13597,Alexandrium minutum,43.3892333,3.7006861111,0.0,Nombre par litre,MED,2006-09-25 09:45:00,test,[     0.      0. 885000.      0.      0.  62600.]
15910,Alexandrium minutum,43.2589662754,3.5209328718,0.0,Nombre par litre,MED,2006-09-25 10:00:00,train,[     0.      0. 562000.      0.      0.  85300.]
23772,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-09-25 10:15:00,train,[100.   0.   0.   0.   0.   0.]
18567,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-09-25 10:20:00,train,[    0.     0. 22700.     0.     0.  3800.]
32134,Chaetoceros,43.37678,4.88429,87800.0,Nombre par litre,MED,2006-09-25 10:35:00,val,[    0.     0. 87800.   100.     0.     0.]
26960,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2006-09-25 10:40:00,test,[   0.    0.    0.    0.    0. 1600.]
10088,Alexandrium minutum,42.8079520004,3.030870092,0.0,Nombre par litre,MED,2006-09-25 10:50:00,train,[0. 0. 0. 0. 0. 0.]
29270,Dinophysis,43.348639,4.695969,0.0,Nombre par litre,MED,2006-09-25 11:30:00,val,[0. 0. 0. 0. 0. 0.]
15381,Pseudo-nitzschia,43.498852,4.11534,48400.0,Nombre par litre,MED,2006-09-25 12:15:00,test,[    0.     0.     0.     0.     0. 48400.]
21359,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-09-25 12:25:00,train,[0. 0. 0. 0. 0. 0.]
10405,Alexandrium minutum,43.0691244702,3.0686993616,0.0,Nombre par litre,MED,2006-09-25 14:00:00,train,[   0.    0.    0.    0.    0. 4800.]
28158,Dinophysis,43.457109,4.494486,0.0,Nombre par litre,MED,2006-09-25 14:00:00,test,[0. 0. 0. 0. 0. 0.]
25682,Alexandrium minutum,43.520838,3.909521,0.0,Nombre par litre,MED,2006-09-25 14:45:00,test,[   0.    0.    0.    0.    0. 3100.]
36446,Karenia mikimotoi,42.134664825,9.5406780702,600.0,Nombre par litre,MED,2006-09-26 09:00:00,val,[  0. 600.   0.   0.   0.   0.]
34596,Chaetoceros,43.0873189621,5.9064212393,45900.0,Nombre par litre,MED,2006-09-26 09:00:00,val,[    0.     0. 45900.     0.     0.     0.]
35070,Chaetoceros,43.6840118704,7.3156061302,100.0,Nombre par litre,MED,2006-09-26 09:00:00,val,[  0.   0. 100.   0.   0.   0.]
37916,Chaetoceros,41.94654,9.4087,1180000.0,Nombre par litre,MED,2006-09-26 11:00:00,val,[      0.       0. 1180000.       0.       0.       0.]
2030,Alexandrium minutum,42.874567,3.057233,0.0,Nombre par litre,MED,2006-09-28 11:40:00,train,[    0.     0.  1100.     0.     0. 38600.]
4815,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-09-28 12:20:00,train,[ 200.    0.    0.    0.    0. 1600.]
7162,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-09-28 13:00:00,train,[0. 0. 0. 0. 0. 0.]
35144,Karenia mikimotoi,42.5765004279,9.4858333015,400.0,Nombre par litre,MED,2006-09-29 10:30:00,val,[  0. 400.   0.   0.   0.   0.]
34873,Chaetoceros,43.4221672533,6.9048322696,700.0,Nombre par litre,MED,2006-09-29 11:30:00,val,[  0.   0. 700.   0.   0.   0.]
23776,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-10-02 09:45:00,train,[0. 0. 0. 0. 0. 0.]
18572,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-10-02 09:50:00,train,[   0.    0.    0.    0.    0. 3400.]
4819,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-10-02 10:00:00,train,[0. 0. 0. 0. 0. 0.]
36447,Karenia mikimotoi,42.134664825,9.5406780702,1200.0,Nombre par litre,MED,2006-10-02 10:30:00,val,[   0. 1200.    0.    0.    0.    0.]
37798,Dinophysis,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,2006-10-02 11:30:00,val,[0. 0. 0. 0. 0. 0.]
7166,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-10-02 11:40:00,train,[0. 0. 0. 0. 0. 0.]
21363,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-10-02 11:50:00,train,[0. 0. 0. 0. 0. 0.]
9112,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-10-02 12:20:00,train,[1200.    0.    0.    0.    0.    0.]
34597,Dinophysis,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,2006-10-02 14:30:00,val,[0. 0. 0. 0. 0. 0.]
13602,Alexandrium minutum,43.3892333,3.7006861111,0.0,Nombre par litre,MED,2006-10-09 10:00:00,test,[     0.      0. 315000.      0.      0.  37400.]
23780,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-10-09 10:20:00,train,[   0.    0.    0.    0.    0. 1000.]
18576,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-10-09 10:25:00,train,[     0.      0. 132200.      0.      0.   2300.]
32136,Chaetoceros,43.37678,4.88429,4800.0,Nombre par litre,MED,2006-10-09 10:45:00,val,[   0.    0. 4800.    0.    0.    0.]
2543,Alexandrium minutum,42.6087813182,3.0385405105,0.0,Nombre par litre,MED,2006-10-09 11:00:00,train,[0. 0. 0. 0. 0. 0.]
29271,Chaetoceros,43.348639,4.695969,369000.0,Nombre par litre,MED,2006-10-09 11:30:00,val,[     0.      0. 369000.      0.      0.      0.]
21367,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-10-09 11:30:00,train,[0. 0. 0. 0. 0. 0.]
15382,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2006-10-09 12:15:00,test,[      0.       0. 1340000.       0.       0.   23700.]
11121,Alexandrium minutum,43.1087921117,3.0831989066,0.0,Nombre par litre,MED,2006-10-09 12:20:00,train,[0. 0. 0. 0. 0. 0.]
10409,Alexandrium minutum,43.0691244702,3.0686993616,0.0,Nombre par litre,MED,2006-10-09 12:40:00,train,[   0.    0.    0. 1400.    0.    0.]
10991,Alexandrium minutum,43.1092924558,3.1168662074,0.0,Nombre par litre,MED,2006-10-09 12:55:00,train,[0. 0. 0. 0. 0. 0.]
28159,Chaetoceros,43.457109,4.494486,45700.0,Nombre par litre,MED,2006-10-09 13:00:00,test,[    0.     0. 45700.     0.     0.     0.]
25686,Alexandrium minutum,43.520838,3.909521,0.0,Nombre par litre,MED,2006-10-09 15:00:00,test,[    0.     0.     0.     0.     0. 19000.]
26964,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2006-10-09 15:45:00,test,[  0.   0.   0.   0.   0. 800.]
15915,Alexandrium minutum,43.2589662754,3.5209328718,0.0,Nombre par litre,MED,2006-10-10 10:50:00,train,[    0.     0.     0.     0.     0. 24200.]
34598,Chaetoceros,43.0873189621,5.9064212393,1000.0,Nombre par litre,MED,2006-10-10 11:00:00,val,[ 100.    0. 1000.    0.    0.    0.]
2035,Alexandrium minutum,42.874567,3.057233,0.0,Nombre par litre,MED,2006-10-10 12:00:00,train,[   0.    0.    0.    0.    0. 4500.]
7170,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-10-10 13:20:00,train,[   0.    0.    0.    0.    0. 1000.]
4823,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-10-10 13:30:00,train,[   0.    0. 1800.    0.    0. 1000.]
9116,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-10-10 14:00:00,train,[   0.    0.    0. 1300.    0. 1000.]
35071,Chaetoceros,43.6840118704,7.3156061302,100.0,Nombre par litre,MED,2006-10-11 09:00:00,val,[  0.   0. 100.   0.   0.   0.]
18581,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-10-16 09:15:00,train,[  0.   0.   0.   0.   0. 600.]
23784,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-10-16 09:35:00,train,[  0.   0.   0. 100.   0.   0.]
21371,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-10-16 10:00:00,train,[0. 0. 0. 0. 0. 0.]
9120,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-10-16 11:00:00,train,[  0.   0.   0. 100.   0. 700.]
4828,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-10-16 11:25:00,train,[300.   0.   0.   0.   0.   0.]
7174,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-10-16 11:50:00,train,[  0.   0.   0. 100.   0.   0.]
36448,Pseudo-nitzschia,42.134664825,9.5406780702,0.0,Nombre par litre,MED,2006-10-16 13:00:00,val,[  0. 700.   0.   0.   0.   0.]
37799,Dinophysis,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,2006-10-16 14:00:00,val,[0. 0. 0. 0. 0. 0.]
10413,Alexandrium minutum,43.0691244702,3.0686993616,0.0,Nombre par litre,MED,2006-10-17 11:50:00,train,[100.   0.   0.   0.   0.   0.]
23788,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-10-23 10:00:00,train,[0. 0. 0. 0. 0. 0.]
18585,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-10-23 10:05:00,train,[    0.     0. 11400.     0.     0.  1600.]
32137,Chaetoceros,43.37678,4.88429,39900.0,Nombre par litre,MED,2006-10-23 10:15:00,val,[    0.     0. 39900.     0.     0.     0.]
34600,Chaetoceros,43.0873189621,5.9064212393,400.0,Nombre par litre,MED,2006-10-23 11:00:00,val,[  0. 300. 400.   0.   0.   0.]
21375,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-10-23 11:00:00,train,[0. 0. 0. 0. 0. 0.]
29272,Dinophysis,43.348639,4.695969,0.0,Nombre par litre,MED,2006-10-23 12:30:00,val,[0. 0. 0. 0. 0. 0.]
28160,Dinophysis,43.457109,4.494486,0.0,Nombre par litre,MED,2006-10-23 12:30:00,test,[0. 0. 0. 0. 0. 0.]
10244,Alexandrium minutum,42.9667883871,3.0067000625,0.0,Nombre par litre,MED,2006-10-24 10:00:00,train,[ 300.    0.    0.    0.    0. 1000.]
25690,Alexandrium minutum,43.520838,3.909521,0.0,Nombre par litre,MED,2006-10-24 10:50:00,test,[   0.    0.    0.    0.    0. 1900.]
4832,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-10-24 12:05:00,train,[ 300.    0. 1400.    0.    0. 2300.]
15387,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2006-10-24 12:15:00,test,[0. 0. 0. 0. 0. 0.]
7178,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-10-24 13:10:00,train,[0. 0. 0. 0. 0. 0.]
2039,Alexandrium minutum,42.874567,3.057233,0.0,Nombre par litre,MED,2006-10-24 13:30:00,train,[    0.     0. 11000.     0.     0.  1200.]
9124,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-10-24 14:30:00,train,[0. 0. 0. 0. 0. 0.]
26968,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2006-10-24 14:30:00,test,[0. 0. 0. 0. 0. 0.]
15919,Alexandrium minutum,43.2589662754,3.5209328718,0.0,Nombre par litre,MED,2006-10-25 11:15:00,train,[   0.    0.    0.    0.    0. 8000.]
34874,Chaetoceros,43.4221672533,6.9048322696,1500.0,Nombre par litre,MED,2006-10-26 11:30:00,val,[   0.    0. 1500.    0.    0.    0.]
13607,Alexandrium minutum,43.3892333,3.7006861111,0.0,Nombre par litre,MED,2006-10-30 09:30:00,test,[    0.     0. 16800.     0.     0.  3800.]
23792,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-10-30 09:55:00,train,[0. 0. 0. 0. 0. 0.]
18590,Alexandrium minutum,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,2006-10-30 10:05:00,train,[   0.    0.    0.    0.    0. 2000.]
21379,Alexandrium minutum,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,2006-10-30 10:30:00,train,[0. 0. 0. 0. 0. 0.]
36450,Dinophysis,42.134664825,9.5406780702,0.0,Nombre par litre,MED,2006-10-30 11:00:00,val,[     0. 510400.      0.      0.      0.      0.]
9128,Alexandrium minutum,42.8124519387,3.0152030459,0.0,Nombre par litre,MED,2006-10-30 11:00:00,train,[ 800.    0.    0.    0.    0. 3400.]
4837,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2006-10-30 11:30:00,train,[ 500.    0.    0.    0.    0. 1200.]
7182,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2006-10-30 11:45:00,train,[100.   0.   0.   0.   0.   0.]
37800,Dinophysis,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,2006-10-30 12:00:00,val,[  0. 200.   0.   0.   0.   0.]
13612,Chaetoceros,43.3892333,3.7006861111,93500.0,Nombre par litre,MED,2006-11-06 09:30:00,test,[    0.     0. 93500.     0.     0. 11000.]
23796,Dinophysis,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2006-11-06 10:00:00,train,[0. 0. 0. 0. 0. 0.]
18594,Chaetoceros,43.4343047641,3.6645374015,800.0,Nombre par litre,MED,2006-11-06 10:10:00,train,[  0.   0. 800.   0.   0. 400.]
